id,username,created_at,lng,lat,text
1517592906348998659,tmj_pit_writing,Fri Apr 22 19:55:19 +0000 2022,-79.9958864,40.4406248,"Don't submit then quit. Apply for jobs like ""AGCA Senior Customer Service Agent NON-DOT PT PM"" at FedEx Express, th… https://t.co/x0SojVa7qO"
1517592907678576641,jake_takeo,Fri Apr 22 19:55:19 +0000 2022,-117.2879235,33.121483999999995,@amslebrun @0xC0113C7 @randyisthis @lightistic @iamjakeingle @kamvachonn @ce_joiner @MerrWatson @lolahubner_… https://t.co/xqrujXUixh
1517592909054423040,IUPfootball,Fri Apr 22 19:55:19 +0000 2022,-79.15155250000001,40.621319,Getting ready to unveil the new mural in the Field House of the 1968 Boardwalk Bowl team! #TalonsUp https://t.co/vLnGw3qGrD
1517592912619622402,JafSupO,Fri Apr 22 19:55:20 +0000 2022,-77.085747,35.120205,@imUrB00gieman There are decent historical reasons. But their political activism has caused that status to be re-… https://t.co/PZ81hENUfr
1517592913626214401,Ariellee____,Fri Apr 22 19:55:20 +0000 2022,-84.433106,33.7671945,In my eyes telling me no is the same as you saying you don’t love me 🤷🏾‍♀️
1517592913382981634,oldguy339,Fri Apr 22 19:55:20 +0000 2022,-86.011649,40.050298,Mother and daughter getting ready for their first threesome https://t.co/udOzsNXoPE
1517592914104254465,ValleyThrillsx,Fri Apr 22 19:55:20 +0000 2022,-118.4119065,34.0207895,@LaJollaJeni Full Frontal 🙌🏼🙌🏼🙌🏼
1517592915945541633,problembear,Fri Apr 22 19:55:21 +0000 2022,-114.03115,46.8791,If #mtnews won’t ask questions about Republicans refusing to address their mistreatment and mismanagement of funds… https://t.co/eoffZ9yq71
1517592916872601601,NatalieC_TV,Fri Apr 22 19:55:21 +0000 2022,-97.552161,35.4828435,UPDATE: The man who fired the gun will not face any charges. https://t.co/bZk2kV2yJz
1517592917602279426,jmdaidone,Fri Apr 22 19:55:21 +0000 2022,-74.282445,39.736875,"@thadx7 I never would have thought, we would be having debates about this vile disgusting criminal subject, in my l… https://t.co/2KyD3Yoj8q"
1517592917946294275,omahajon,Fri Apr 22 19:55:21 +0000 2022,-95.940918,41.1401075,How do we know that Willem Dafoe is an exhibitionist because I've seen his ass and dick more than any one man.
1517592918005100551,Jeffzco44,Fri Apr 22 19:55:21 +0000 2022,-74.96503150000001,39.8800385,@TheAutumnWind81 @ForzaCorrado @lebatardshowfan Will never be like that again.
1517592918558715905,angelica007006,Fri Apr 22 19:55:21 +0000 2022,-80.11290349999999,26.533486,@SoxandD Happy Friday gorgeous sweeties
1517592919615623175,ty1of1,Fri Apr 22 19:55:22 +0000 2022,-91.40100849999999,30.937336000000002,Who said that?😒😒😒 don’t nothing in the world top that bob!
1517592920748134401,PattyMarvel,Fri Apr 22 19:55:22 +0000 2022,-81.6937,41.4996,SQUEE! My two new @svahausa dresses came today! I also bought two of those pins to wear so if anyone wants to know… https://t.co/OsR5aSqbca
1517592921813536769,Hughesroy12Jr,Fri Apr 22 19:55:22 +0000 2022,-95.44648649999999,29.838495,@cdxliv444 Perfect https://t.co/lozWNS0M99
1517592921788272640,HelicoptersofDC,Fri Apr 22 19:55:22 +0000 2022,-77.043656,38.943283,#N22PP is a B412 at altitude: 375ft Park Police Helicopter https://t.co/zB6eOaYFGv https://t.co/NYWVCpSOyJ
1517592922379767816,RagingR79717523,Fri Apr 22 19:55:22 +0000 2022,-83.9921205,42.914685,I am leaving for Ohio in a couple of hours . Trump Rally tomorrow in Delaware Ohio. And next Friday in Nebraska. I… https://t.co/Il90Bm50Rp
1517592923264724994,AssumptionRI,Fri Apr 22 19:55:23 +0000 2022,-71.37742327,41.8757868,"Just posted a photo @ Assumption of the Virgin Mary Greek Orthodox Church - Pawtucket, RI https://t.co/hXoRLPAUo1"
1517592923205996544,Richard71461629,Fri Apr 22 19:55:23 +0000 2022,-83.804475,27.698681999999998,"Sorry, @gailkimITSME, but @MickieJames, @realsuyung, @WeAreRosemary, @roxanne_wwe, Jazz, @TenilleDashwood,… https://t.co/txjjrg3Jsd"
1517592926255075328,Tanjint,Fri Apr 22 19:55:23 +0000 2022,-117.294096,34.134924999999996,@kamithemuse Are you already on PSLF?
1517592929128357889,staaviia,Fri Apr 22 19:55:24 +0000 2022,-95.44648649999999,29.838495,i be that pretty b*tch🧚🏾‍♀️
1517592931317653504,ScottBibler,Fri Apr 22 19:55:24 +0000 2022,-111.9650695,41.2177985,@iamZatoshi @TackyTail @FranckMullerBTC Very nice.
1517592931695316992,StillArQuez,Fri Apr 22 19:55:25 +0000 2022,-84.31507049999999,33.8745435,@atp52 We all are 😇
1517592932051832834,_krownjules,Fri Apr 22 19:55:25 +0000 2022,-74.066663,40.7180015,"Why does steak sauce even exist? Who was like “yes, let’s ruin some meat!”"
1517592930642317312,UnusualSidekick,Fri Apr 22 19:55:24 +0000 2022,-77.418002,39.4320365,"Eleven enters beast mode in Chapter 4! Also, so many #Mileven feels.#strangerthings #podcast #strangerthings3… https://t.co/u84WPAO9T9"
1517592933460979713,bloodewolf,Fri Apr 22 19:55:25 +0000 2022,-122.455344,47.242960499999995,My life a living romance anime I swear.
1517592933905707009,CynthiaSneed7,Fri Apr 22 19:55:25 +0000 2022,-86.00682950000001,34.003125,@BaggaleyLiz Goodness you are long! Quite impressive Princess!
1517592933087817728,SheenTennantFan,Fri Apr 22 19:55:25 +0000 2022,-83.1738665,32.6782075,Tell me that all of your income goes to medical expenses without TELLING me that all of your income goes to medical… https://t.co/8i27bRTbfU
1517592934249598976,RpgRamona,Fri Apr 22 19:55:25 +0000 2022,-96.053431,41.275721000000004,Unless your broken-ass heart can’t love anyone else. What do you do then? Just suffer?
1517592933750378496,Coleito,Fri Apr 22 19:55:25 +0000 2022,-122.4359785,37.7706565,@dionnewarwick 🥰 Missy says hello 👋 https://t.co/JoeCahW39x
1517592935155515394,SheenTennantFan,Fri Apr 22 19:55:25 +0000 2022,-83.1738665,32.6782075,"The most expensive part of this meal is the gluten free bread/roll it's made with. In my case, that's a medical nec… https://t.co/WFPailsSGO"
1517592936065683458,HelicoptersofDC,Fri Apr 22 19:55:26 +0000 2022,-77.062195,38.940062,#N911AS is a AS50 at altitude: 600ft DC Police Helicopter https://t.co/rhihsjaTeZ https://t.co/xPNquCYLpl
1517592936950771713,KimTraylor01,Fri Apr 22 19:55:26 +0000 2022,-97.388842,32.839234,Come check out the @EMSISD young artists tonight at the Hollenstein Career and Technology Center for the Art Show a… https://t.co/A9YGEk15Yn
1517592938708185090,MercurysChamp,Fri Apr 22 19:55:26 +0000 2022,-90.011008,29.982601,@cloudy_mellows I know I was in the minority but I used to love these things. https://t.co/9Evf7ZCcVr
1517592939219800065,BocachicaMaria1,Fri Apr 22 19:55:26 +0000 2022,-97.221733,26.057687,@Cheesycrack3rs @LabPadre @elonmusk @SpaceX It’s downcomber is in qt. @elonmusk hasn’t answer yet to anybody in a l… https://t.co/71VgvpfVVU
1517592939811155969,LaramieRamJay,Fri Apr 22 19:55:27 +0000 2022,-119.71069449999999,39.574216500000006,@latinspaceman Cutie 😍
1517592939064664065,Bulldogs98_alr,Fri Apr 22 19:55:26 +0000 2022,-106.634982,35.096844,AHS Early Warning Celebration 🎉 Celebrating the various achievements of our students. Go Bulldogs! Thank you to our… https://t.co/nCZ0Eqow6J
1517592940989853701,Jane_Steranko,Fri Apr 22 19:55:27 +0000 2022,-80.0502625,40.376241,"@cesifoti @NAChristakis Ah, when software developers earn their keep."
1517592941103132677,Maria_ruizxx,Fri Apr 22 19:55:27 +0000 2022,-89.92202900000001,35.1335205,Wait but what about going sky diving for my birthday 🥲
1517592940641763336,MrBakerTX,Fri Apr 22 19:55:27 +0000 2022,-97.740463,30.275084,I think I just helped some adult group win a Capitol scavenger hunt. We’re in the Extension and I was able to tel… https://t.co/6Jgcx42417
1517592941765828608,Lieberm1ntz,Fri Apr 22 19:55:27 +0000 2022,-80.17241,32.999979,"I don't know how many times I've seen that dumbass Jurassic World 3 trailerAlso Blue made herself tiny, (Tiny Ric… https://t.co/V0GxexdO1h"
1517592942424334343,AgnstRidden,Fri Apr 22 19:55:27 +0000 2022,-73.9685415,40.780709,@lynsys57 I think He was saying 'shhh' I put together the BEST Bass/DRUM &amp; guitar group &amp; I'm going to PLAY My favo… https://t.co/nHgea5L752
1517592942235594752,StarOneRealtors,Fri Apr 22 19:55:27 +0000 2022,-84.4611768,39.3201795,Check out our #listing in #WestChester #OH  #realestate #realtor https://t.co/ZMUkc8krUs https://t.co/0UjPRe8lxo
1517592943183417345,ERINJEAN84,Fri Apr 22 19:55:27 +0000 2022,-90.31824900000001,44.944849500000004,@alexbruesewitz Good. 🤣
1517592943942533123,Mlisker,Fri Apr 22 19:55:28 +0000 2022,-118.4119065,34.0207895,500 illegal aliens died last year trying to cross into the US. Very sad. Non the less they are still voting democrat.
1517592942344650761,Nitaya_x3,Fri Apr 22 19:55:27 +0000 2022,-74.9939285,40.000026500000004,I pay attention to how people treat me vs others
1517592944546566145,jpottsfintech,Fri Apr 22 19:55:28 +0000 2022,-73.8311875,40.6708795,Back to Miami for a bit. Let’s see how web3 enabled vapes are progressing.
1517592944420794375,papitrulo_,Fri Apr 22 19:55:28 +0000 2022,-83.1738665,32.6782075,Mood 😫 https://t.co/S9nvgkvmlR
1517592945939034112,jakekelly____,Fri Apr 22 19:55:28 +0000 2022,-118.4119065,34.0207895,"Being early to things is very important to me. Early Is On Time, On Time Is Late &amp; Late Is Unacceptable. I showed… https://t.co/n1xLMKfT0o"
1517592946597576710,Tougie24,Fri Apr 22 19:55:28 +0000 2022,-77.641937,43.057039,@Sdude05 Not sarcasm
1517592946681425920,tmj_clt_transp,Fri Apr 22 19:55:28 +0000 2022,-81.0364328,35.3054903,"Want to land a job like ""Roll off driver"" at Waste Pro? Applicant tracking systems look for specific keywords. Use… https://t.co/muK3YjfqAe"
1517592947499307008,tmj_NV_LABOR,Fri Apr 22 19:55:28 +0000 2022,-115.1221157,36.2144541,"Cintas Corporation is hiring in #NorthLasVegas, NV! Click the link in our bio to apply: Production Associate - Garm… https://t.co/1X2ZM7nV9C"
1517592947818070016,tmj_pit_manuf,Fri Apr 22 19:55:28 +0000 2022,-80.0794925,40.6532076,"See our latest #Warrendale, PA #Manufacturing job opportunity and click the link in our bio to apply: General Labor at Adecco"
1517592948409389056,canakikass,Fri Apr 22 19:55:29 +0000 2022,-118.4119065,34.0207895,@Surfin_392 @Martina She’s a horrible human.
1517592951261646851,Jeffrey_Zabe,Fri Apr 22 19:55:29 +0000 2022,-77.60468399999999,41.1179365,@floppydog24 @joe_friedrich That is absolutely vile Bill 🤮
1517592951593000965,underscoreTX,Fri Apr 22 19:55:29 +0000 2022,-98.5406515,29.417501,SQZ NOODLES ARE BACK TONIGHT FOR ONE NIGHT ONLY 🙈
1517592951731277824,don_stoski,Fri Apr 22 19:55:29 +0000 2022,-117.104989,32.810012,&amp; one (failed) farewell tour
1517592952134115333,PrinceRacquan,Fri Apr 22 19:55:29 +0000 2022,-84.433106,33.7671945,My logic
1517592953644015616,JCancilliere,Fri Apr 22 19:55:30 +0000 2022,-100.3017115,47.467856999999995,"On my way to Fargo for Fargo PopExpo! Come down and meet some pop culture icons, grab an autographed copy of The Le… https://t.co/7LjzXkKivJ"
1517592955577458690,RyanBohac,Fri Apr 22 19:55:30 +0000 2022,-111.931711,34.1682535,@thechrisflyer Does your mom tell you to walk faster? 😂
1517592956924055558,rofmanp,Fri Apr 22 19:55:31 +0000 2022,-79.3872,43.648,"Just posted a photo @ Toronto, Ontario https://t.co/malrw7Jnvh"
1517592957112750084,itsinfamouskaty,Fri Apr 22 19:55:31 +0000 2022,-79.2725695,43.629311,14 more days till NYC🗽
1517592958413025284,GirlCoors,Fri Apr 22 19:55:31 +0000 2022,-90.011008,29.982601,A manager kept asking me to do things today and I kept doing everything super lazy so it ended up being more work f… https://t.co/O1Kyh8uaWr
1517592959318908928,T_REX1991,Fri Apr 22 19:55:31 +0000 2022,-97.28591349999999,32.7799665,Somebody is mad that I said Biden cant remeber what day it is lol
1517592961881722881,ExcuseMyFly,Fri Apr 22 19:55:32 +0000 2022,-80.045939,32.914424499999996,@EatWithNia Yeah crazy we talked bout this before
1517592961587974145,sevensevenok,Fri Apr 22 19:55:32 +0000 2022,-75.77004099999999,42.746617,Over 2200 watching !  Incredible job @Chief2Speediest @ZyoniK_ @2Obutters  @CalebPeng  💪🏼🔥Appreciated the hype for… https://t.co/EMmmpeCTfb
1517592962787684353,AjeromeB_21,Fri Apr 22 19:55:32 +0000 2022,-98.52005650000001,33.92642,What have they done to twitter.
1517592963555241984,shandw25,Fri Apr 22 19:55:32 +0000 2022,-90.1797195,35.176201000000006,@CashApp $shandw33
1517592963576180736,LordKrono2031,Fri Apr 22 19:55:32 +0000 2022,-82.3247015,28.2245025,@PammsyB Barry sold them podcast by them. Instead they got podcasts by others. Barry wanted to share for more money… https://t.co/WInIY1Vfeo
1517592962657566722,mike_recinto,Fri Apr 22 19:55:32 +0000 2022,-86.793917,33.5422375,We grabbed some🍦to cool off on a warm afternoon. The waffle cone are made fresh on site. #Food #icecream… https://t.co/tavDnphTox
1517592963299397634,thadmcintyre,Fri Apr 22 19:55:32 +0000 2022,-88.9791917,30.4321963,We are looking for a buyer on 2343 Rue Maison #Biloxi #MS  #realestate https://t.co/R5gBDmslC5 https://t.co/GmrSNhaxx1
1517592965593452544,HawksBestie,Fri Apr 22 19:55:33 +0000 2022,-122.3306025,47.614817,@ICHawkeye @HawkeyeFootball We have lucked out on weather! Today has been amazing!
1517592965836910592,jkcovil,Fri Apr 22 19:55:33 +0000 2022,-78.8954405,35.9909825,Really excited to see this whole volume that @bmcmuseum has thoughtfully put together ❤
1517592965711073282,dirtydannyyy,Fri Apr 22 19:55:33 +0000 2022,-82.985772,39.9946835,So over work today… https://t.co/V7rV8h7M4I
1517592967128621056,kelliwellii,Fri Apr 22 19:55:33 +0000 2022,-117.851089,33.842863,@lonestarfriar Except it’s not lol
1517592969066418176,i__am__aka,Fri Apr 22 19:55:33 +0000 2022,-112.12467649999999,33.5528625,Praying for the Nike exec reseller son who DID NOTHING WRONG
